_id,segment_id,date,weekday,period,LOS,s_node_id,e_node_id,length,street_id,max_velocity,street_level,street_name,street_type,long_snode,lat_snode,long_enode,lat_enode,cost
6954,18454,2020-11-15,6,period_10_30,D,5737813145,5737807715,78,32928932,,2,Hà Huy Giáp,primary,106.6789858,10.8522961,106.6788719,10.8515952,2.0011142857142854
6955,18454,2020-11-15,6,period_2_00,C,5737813145,5737807715,78,32928932,,2,Hà Huy Giáp,primary,106.6789858,10.8522961,106.6788719,10.8515952,3.501671428571428
6956,18455,2020-11-15,6,period_10_30,C,5737807715,370818155,14,32928932,,2,Hà Huy Giáp,primary,106.6788719,10.8515952,106.6788505,10.8514637,3.5003
6957,18455,2020-11-15,6,period_2_00,E,5737807715,370818155,14,32928932,,2,Hà Huy Giáp,primary,106.6788719,10.8515952,106.6788505,10.8514637,1.1001
6958,18493,2020-12-19,5,period_13_30,D,370818168,366421652,44,32928935,,4,Cầu Băng Ky,tertiary,106.6985355,10.8182453,106.6988486,10.818499,4.400628571428571
6959,18744,2020-12-19,5,period_10_30,C,4226120126,5742410687,127,32928944,,2,Quốc lộ 13,primary,106.7139058,10.8236363,106.7140593,10.8247739,3.5027214285714283
6960,18745,2021-04-07,2,period_13_30,A,5742410687,366397954,9,32928944,,2,Quốc lộ 13,primary,106.7140593,10.8247739,106.7140673,10.8248582,20.000514285714285
6961,18746,2020-12-19,5,period_10_30,C,366397954,3641987810,80,32928944,,2,Quốc lộ 13,primary,106.7140673,10.8248582,106.7143007,10.8255413,3.501714285714286
6962,18982,2020-12-25,4,period_8_00,A,2301023479,373515989,24,33101974,80.0,2,Cầu Thầy Tiêu,primary,106.716972,10.7289172,106.7171986,10.7289454,20.001371428571428
6963,19063,2021-01-05,1,period_2_00,B,366464462,4575306475,14,33103457,20.0,3,Lũy Bán Bích,secondary,106.6339978,10.7592472,106.6339046,10.7593384,9.3005
6964,19063,2021-03-12,4,period_2_00,E,366464462,4575306475,14,33103457,20.0,3,Lũy Bán Bích,secondary,106.6339978,10.7592472,106.6339046,10.7593384,2.1001
6965,19064,2021-01-05,1,period_2_00,F,4575306475,366386025,15,33103457,20.0,3,Lũy Bán Bích,secondary,106.6339046,10.7593384,106.6338072,10.7594365,2.100107142857143
6966,19140,2021-01-06,2,period_10_00,F,5772108075,5772107332,33,33103457,20.0,3,Lũy Bán Bích,secondary,106.6358895,10.7805586,106.6359302,10.78086,2.100235714285714
6967,19215,2020-12-19,5,period_13_30,A,373544294,373544277,33,33103592,,2,Cầu Sơn,primary,106.7115254,10.8055396,106.7115501,10.805844,20.001885714285713
6968,19217,2020-12-19,5,period_10_30,D,3141309632,4667530610,13,33103594,,2,Xô Viết Nghệ Tĩnh,primary,106.7115658,10.8064339,106.7115689,10.8065513,2.0001857142857142
6969,19222,2020-12-19,5,period_10_30,E,366418537,366438817,26,33103594,,2,Xô Viết Nghệ Tĩnh,primary,106.7115787,10.8076303,106.7116008,10.8078652,1.1001857142857143
6970,19224,2020-12-19,5,period_10_30,E,5778363053,1797562617,20,33103594,,2,Xô Viết Nghệ Tĩnh,primary,106.7116483,10.8080651,106.7116909,10.8082445,1.100142857142857
6971,19226,2020-12-19,5,period_10_30,F,5778362643,366478842,2,33103594,,2,Xô Viết Nghệ Tĩnh,primary,106.7118193,10.8085985,106.711827,10.8086198,1.1000142857142858
6972,19228,2020-12-19,5,period_10_30,E,5778362640,366372479,7,33103594,,2,Xô Viết Nghệ Tĩnh,primary,106.7119851,10.8090291,106.7120102,10.809094,1.10005
6973,19230,2020-12-19,5,period_10_30,F,373544359,373544352,33,33103621,,4,Cầu Đen 2,tertiary,106.7334642,10.7994405,106.7334573,10.7997398,3.5002357142857146
6974,19231,2021-04-16,4,period_11_00,A,373544381,373544408,56,33103624,50.0,1,Cầu Văn Thánh,trunk,106.7165178,10.8003961,106.716054,10.8006159,19.4032
6975,19232,2020-11-30,0,period_4_30,B,5038653883,366387500,31,33237033,,4,Cầu Kênh B,tertiary,106.5384069,10.7447939,106.5386627,10.7446677,10.701107142857143
6976,19232,2020-11-30,0,period_5_30,B,5038653883,366387500,31,33237033,,4,Cầu Kênh B,tertiary,106.5384069,10.7447939,106.5386627,10.7446677,10.701107142857143
6977,19387,2020-11-15,6,period_10_30,D,366408949,5755216314,37,33238056,,2,Hà Huy Giáp,primary,106.6772949,10.8766406,106.6774426,10.8769476,2.000528571428571
6978,19389,2020-11-15,6,period_2_00,C,5758075914,366408949,40,33238056,,2,Hà Huy Giáp,primary,106.6771521,10.8763017,106.6772949,10.8766406,3.500857142857143
6979,19391,2020-11-15,6,period_10_30,D,5758077340,5758075914,46,33238056,,2,Hà Huy Giáp,primary,106.6769889,10.875913,106.6771521,10.8763017,2.000657142857143
6980,19399,2020-11-15,6,period_2_00,B,366383837,366476608,20,33238056,,2,Hà Huy Giáp,primary,106.6768526,10.8753301,106.6768912,10.8755125,8.300714285714285
6981,19405,2020-11-15,6,period_10_30,D,366449794,5758077341,38,33238056,,2,Hà Huy Giáp,primary,106.676797,10.8747715,106.6768035,10.8751154,2.0005428571428574
6982,19407,2020-11-15,6,period_10_30,C,366474169,366449794,85,33238056,,2,Hà Huy Giáp,primary,106.6768045,10.8740038,106.676797,10.8747715,3.5018214285714286
6983,19408,2020-11-15,6,period_2_00,C,366474169,366370822,60,33238056,,2,Hà Huy Giáp,primary,106.6768045,10.8740038,106.6768179,10.8734556,3.5012857142857143
6984,19409,2020-11-15,6,period_2_00,D,366370822,366474169,60,33238056,,2,Hà Huy Giáp,primary,106.6768179,10.8734556,106.6768045,10.8740038,2.000857142857143
6985,19415,2020-11-15,6,period_10_30,C,5758077338,5758077415,102,33238056,,2,Hà Huy Giáp,primary,106.676858,10.8721914,106.6768301,10.8731114,3.502185714285714
6986,19415,2020-11-15,6,period_2_00,C,5758077338,5758077415,102,33238056,,2,Hà Huy Giáp,primary,106.676858,10.8721914,106.6768301,10.8731114,3.502185714285714
6987,19421,2020-11-15,6,period_10_30,B,366437686,5762626788,74,33238056,,2,Hà Huy Giáp,primary,106.6769121,10.8710543,106.6768789,10.8717216,8.302642857142857
6988,19423,2020-11-15,6,period_2_00,C,5758077337,366437686,39,33238056,,2,Hà Huy Giáp,primary,106.6769479,10.8706967,106.6769121,10.8710543,3.5008357142857145
6989,19432,2020-11-15,6,period_10_30,D,5758077336,5763268916,2,33238056,,2,Hà Huy Giáp,primary,106.6772847,10.8695526,106.6772965,10.8695313,2.0000285714285715
6990,19432,2020-11-15,6,period_2_00,D,5758077336,5763268916,2,33238056,,2,Hà Huy Giáp,primary,106.6772847,10.8695526,106.6772965,10.8695313,2.0000285714285715
6991,19436,2020-11-15,6,period_10_30,D,366434529,5763267837,22,33238056,,2,Hà Huy Giáp,primary,106.6774687,10.8692199,106.677574,10.8690498,2.0003142857142855
6992,19446,2020-11-15,6,period_10_30,D,5655390729,5763268925,22,33238056,,2,Hà Huy Giáp,primary,106.67811,10.868353,106.6782521,10.8682071,2.0003142857142855
6993,19446,2020-11-15,6,period_2_00,B,5655390729,5763268925,22,33238056,,2,Hà Huy Giáp,primary,106.67811,10.868353,106.6782521,10.8682071,8.300785714285714
6994,19452,2020-11-15,6,period_10_30,C,377143137,2332679548,28,33241516,,2,Cầu Bông,primary,106.6959206,10.7929272,106.6959475,10.7931807,3.5005999999999995
6995,19455,2021-01-04,0,period_1_30,D,2024446240,2332679548,61,33241516,,2,Cầu Bông,primary,106.6960005,10.7937351,106.6959475,10.7931807,2.0008714285714286
6996,19456,2020-12-29,1,period_0_30,F,2024446240,5764793095,44,33241516,,2,Cầu Bông,primary,106.6960005,10.7937351,106.6960125,10.7941308,1.1003142857142858
6997,19458,2020-12-29,1,period_0_30,F,5764793095,5764999044,17,33241520,,2,Đinh Tiên Hoàng,primary,106.6960125,10.7941308,106.6960618,10.7942839,1.1001214285714287
6998,19467,2021-01-04,0,period_1_00,F,5764793105,3116339955,33,33241520,,2,Đinh Tiên Hoàng,primary,106.696138,10.7959431,106.6961569,10.7962409,1.1002357142857142
6999,19665,2020-12-23,2,period_15_00,B,3636153299,3636153297,31,33285471,,2,Cầu vượt Quang Trung,primary,106.6314235,10.8502095,106.6311764,10.8503521,8.301107142857143
7000,19668,2020-11-28,5,period_14_30,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7001,19668,2020-12-21,0,period_14_30,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7002,19668,2020-12-21,0,period_15_00,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7003,19668,2020-12-21,0,period_15_30,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7004,19668,2020-12-22,1,period_13_30,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7005,19668,2020-12-22,1,period_14_00,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7006,19668,2020-12-22,1,period_14_30,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7007,19668,2020-12-22,1,period_15_00,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7008,19668,2020-12-22,1,period_15_30,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7009,19668,2020-12-23,2,period_14_00,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7010,19668,2020-12-23,2,period_14_30,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7011,19668,2020-12-23,2,period_15_00,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7012,19668,2020-12-23,2,period_15_30,D,366421621,366398319,118,33285472,80.0,2,Cầu Tham Lương,primary,106.6275189,10.8249297,106.6283029,10.8241977,2.0016857142857143
7013,19790,2020-12-23,2,period_14_30,B,5758101431,366471007,40,33285483,,4,Phan Huy ích,tertiary,106.6401134,10.8442903,106.6399335,10.8439743,10.701428571428572
7014,19791,2020-12-21,0,period_15_00,B,378247979,2366455815,90,33285488,,2,Cầu Chợ Cầu 1,primary,106.6378814,10.8457909,106.6371592,10.8461983,8.303214285714287
7015,19792,2020-11-14,5,period_11_30,C,2366455815,2366455810,149,33285488,,2,Cầu Chợ Cầu 1,primary,106.6371592,10.8461983,106.6360576,10.8469938,3.5031928571428566
7016,19792,2020-11-29,6,period_3_00,B,2366455815,2366455810,149,33285488,,2,Cầu Chợ Cầu 1,primary,106.6371592,10.8461983,106.6360576,10.8469938,8.305321428571428
7017,19792,2020-12-21,0,period_14_30,B,2366455815,2366455810,149,33285488,,2,Cầu Chợ Cầu 1,primary,106.6371592,10.8461983,106.6360576,10.8469938,8.305321428571428
7018,19792,2020-12-21,0,period_15_00,B,2366455815,2366455810,149,33285488,,2,Cầu Chợ Cầu 1,primary,106.6371592,10.8461983,106.6360576,10.8469938,8.305321428571428
7019,19792,2020-12-21,0,period_15_30,B,2366455815,2366455810,149,33285488,,2,Cầu Chợ Cầu 1,primary,106.6371592,10.8461983,106.6360576,10.8469938,8.305321428571428
7020,19792,2020-12-22,1,period_15_00,B,2366455815,2366455810,149,33285488,,2,Cầu Chợ Cầu 1,primary,106.6371592,10.8461983,106.6360576,10.8469938,8.305321428571428
7021,19792,2020-12-22,1,period_15_30,B,2366455815,2366455810,149,33285488,,2,Cầu Chợ Cầu 1,primary,106.6371592,10.8461983,106.6360576,10.8469938,8.305321428571428
7022,19792,2020-12-23,2,period_14_00,B,2366455815,2366455810,149,33285488,,2,Cầu Chợ Cầu 1,primary,106.6371592,10.8461983,106.6360576,10.8469938,8.305321428571428
7023,19792,2020-12-23,2,period_14_30,B,2366455815,2366455810,149,33285488,,2,Cầu Chợ Cầu 1,primary,106.6371592,10.8461983,106.6360576,10.8469938,8.305321428571428
7024,19792,2020-12-23,2,period_15_00,B,2366455815,2366455810,149,33285488,,2,Cầu Chợ Cầu 1,primary,106.6371592,10.8461983,106.6360576,10.8469938,8.305321428571428
7025,19793,2020-11-14,5,period_11_30,D,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,2.001385714285714
7026,19793,2020-11-28,5,period_14_30,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7027,19793,2020-11-29,6,period_3_00,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7028,19793,2020-12-21,0,period_14_30,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7029,19793,2020-12-21,0,period_15_00,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7030,19793,2020-12-21,0,period_15_30,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7031,19793,2020-12-22,1,period_13_30,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7032,19793,2020-12-22,1,period_14_00,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7033,19793,2020-12-22,1,period_14_30,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7034,19793,2020-12-22,1,period_15_00,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7035,19793,2020-12-22,1,period_15_30,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7036,19793,2020-12-23,2,period_14_00,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7037,19793,2020-12-23,2,period_14_30,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7038,19793,2020-12-23,2,period_15_00,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7039,19793,2020-12-23,2,period_15_30,B,2366455810,378247925,97,33285488,,2,Cầu Chợ Cầu 1,primary,106.6360576,10.8469938,106.6353191,10.8474862,8.303464285714286
7040,19794,2020-11-14,5,period_11_30,F,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,1.1
7041,19794,2020-11-28,5,period_14_30,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7042,19794,2020-11-29,6,period_3_00,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7043,19794,2020-12-21,0,period_14_30,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7044,19794,2020-12-21,0,period_15_00,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7045,19794,2020-12-21,0,period_15_30,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7046,19794,2020-12-22,1,period_13_30,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7047,19794,2020-12-22,1,period_14_00,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7048,19794,2020-12-22,1,period_14_30,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7049,19794,2020-12-22,1,period_15_00,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7050,19794,2020-12-22,1,period_15_30,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7051,19794,2020-12-23,2,period_14_00,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7052,19794,2020-12-23,2,period_14_30,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7053,19794,2020-12-23,2,period_15_00,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7054,19794,2020-12-23,2,period_15_30,B,366399671,5758254030,0,33285489,,2,Quang Trung,primary,106.6401114,10.8442933,106.6401137,10.8442917,8.3
7055,19801,2020-12-21,0,period_14_30,B,5750432680,5753383567,76,33285489,,2,Quang Trung,primary,106.6419389,10.8430308,106.6425202,10.8426412,8.302714285714286
7056,19803,2020-11-29,6,period_3_00,B,366398293,3638268558,37,33285489,,2,Quang Trung,primary,106.6429507,10.842354,106.6432413,10.8421686,8.301321428571429
7057,19806,2020-11-14,5,period_11_30,F,5893003072,366436494,26,33285489,,2,Quang Trung,primary,106.6441763,10.8415351,106.6443713,10.8413977,1.1001857142857143
7058,19806,2020-11-14,5,period_12_00,F,5893003072,366436494,26,33285489,,2,Quang Trung,primary,106.6441763,10.8415351,106.6443713,10.8413977,1.1001857142857143
7059,19807,2020-11-14,5,period_12_00,F,366436494,5753384123,25,33285489,,2,Quang Trung,primary,106.6443713,10.8413977,106.6445672,10.8412669,1.1001785714285715
7060,19807,2020-11-14,5,period_12_30,F,366436494,5753384123,25,33285489,,2,Quang Trung,primary,106.6443713,10.8413977,106.6445672,10.8412669,1.1001785714285715
7061,19807,2020-12-21,0,period_14_30,B,366436494,5753384123,25,33285489,,2,Quang Trung,primary,106.6443713,10.8413977,106.6445672,10.8412669,8.300892857142857
7062,19807,2020-12-23,2,period_14_30,B,366436494,5753384123,25,33285489,,2,Quang Trung,primary,106.6443713,10.8413977,106.6445672,10.8412669,8.300892857142857
7063,19810,2020-11-28,5,period_14_30,B,5717004668,366469166,5,33285489,,2,Quang Trung,primary,106.6451528,10.8408543,106.6451915,10.8408237,8.300178571428571
7064,19813,2020-12-21,0,period_15_00,B,3169694175,366445161,108,33285489,,2,Quang Trung,primary,106.6459357,10.8402172,106.6466938,10.8395934,8.303857142857144
7065,19813,2020-12-22,1,period_13_00,F,3169694175,366445161,108,33285489,,2,Quang Trung,primary,106.6459357,10.8402172,106.6466938,10.8395934,1.1007714285714285
7066,20003,2021-04-19,0,period_1_30,A,366383786,366475621,214,33569361,,4,Cầu Phước Long,tertiary,106.7265583,10.703606,106.7247561,10.7028333,22.41222857142857
7067,20100,2020-12-25,4,period_9_00,D,2252411666,2154852764,34,33572001,,4,Lê Văn Lương,tertiary,106.7051341,10.751053,106.7051664,10.7507454,4.400485714285715
7068,20115,2020-12-25,4,period_9_00,A,2154852582,2154852708,50,33572001,,4,Lê Văn Lương,tertiary,106.7049163,10.7491527,106.7049726,10.7496013,22.40285714285714
7069,20121,2020-12-25,4,period_9_00,A,366405053,3171493704,53,33572001,,4,Lê Văn Lương,tertiary,106.7046857,10.747473,106.7047525,10.7479458,22.40302857142857
7070,20127,2020-12-25,4,period_9_00,B,2159587406,2154852460,33,33572001,,4,Lê Văn Lương,tertiary,106.7045144,10.7462775,106.704554,10.7465724,10.70117857142857
7071,20139,2020-12-25,4,period_9_00,A,2154852262,5780725230,35,33572001,,4,Lê Văn Lương,tertiary,106.7041347,10.7434014,106.7041758,10.7437178,22.401999999999997
7072,20153,2020-12-25,4,period_9_00,A,2303342946,5780725384,60,33572001,,4,Lê Văn Lương,tertiary,106.7037515,10.7410217,106.7038485,10.7415601,22.40342857142857
7073,20155,2020-12-25,4,period_9_00,F,5781118716,2303342946,41,33572001,,4,Lê Văn Lương,tertiary,106.7036887,10.7406547,106.7037515,10.7410217,3.500292857142857
7074,20225,2021-01-02,5,period_10_30,A,383552880,2042473310,36,33573741,,2,Cầu Chánh Hưng,primary,106.6689199,10.7460556,106.6688958,10.7457295,20.002057142857144
7075,20226,2021-01-02,5,period_10_30,C,2042473310,2042473581,119,33573741,,2,Cầu Chánh Hưng,primary,106.6688958,10.7457295,106.668845,10.7446588,3.5025499999999994
7076,20227,2021-01-02,5,period_10_30,D,2042473581,3664144783,155,33573741,,2,Cầu Chánh Hưng,primary,106.668845,10.7446588,106.6688363,10.7432567,2.0022142857142855
7077,20227,2021-01-03,6,period_23_30,E,2042473581,3664144783,155,33573741,,2,Cầu Chánh Hưng,primary,106.668845,10.7446588,106.6688363,10.7432567,1.1011071428571428
7078,20228,2021-01-02,5,period_10_30,A,3664144783,383552881,52,33573741,,2,Cầu Chánh Hưng,primary,106.6688363,10.7432567,106.6688502,10.7427885,20.002971428571428
7079,20228,2021-01-03,6,period_23_30,E,3664144783,383552881,52,33573741,,2,Cầu Chánh Hưng,primary,106.6688363,10.7432567,106.6688502,10.7427885,1.1003714285714286
7080,20229,2021-01-03,6,period_23_30,F,383552881,2042473703,127,33573741,,2,Cầu Chánh Hưng,primary,106.6688502,10.7427885,106.668879,10.7416454,1.1009071428571429
7081,20230,2021-01-02,5,period_10_30,C,383552882,366403171,35,33573743,,4,Cầu Hiệp Ân 2,tertiary,106.6613572,10.7433356,106.6616795,10.7433941,5.90075
7082,20230,2021-01-03,6,period_23_30,E,383552882,366403171,35,33573743,,4,Cầu Hiệp Ân 2,tertiary,106.6613572,10.7433356,106.6616795,10.7433941,3.5002500000000003
7083,20266,2021-01-03,6,period_23_30,E,1996745163,1996745140,12,33573744,,4,Nguyễn Duy,tertiary,106.6688752,10.7447602,106.6689569,10.7448407,3.5000857142857145
7084,20334,2021-01-02,5,period_10_30,A,2146838311,366426213,21,33573746,50.0,4,Phạm Thế Hiển,tertiary,106.6687726,10.743189,106.6689647,10.743218,22.4012
7085,20336,2021-01-02,5,period_10_30,B,366426213,5763168286,40,33573746,50.0,4,Phạm Thế Hiển,tertiary,106.6689647,10.743218,106.6693321,10.7432861,10.701428571428572
7086,20336,2021-01-03,6,period_23_30,C,366426213,5763168286,40,33573746,50.0,4,Phạm Thế Hiển,tertiary,106.6689647,10.743218,106.6693321,10.7432861,5.900857142857143
7087,20416,2020-12-25,4,period_9_00,F,5813779751,1598911243,7,33573748,,4,Phạm Thế Hiển,tertiary,106.6854837,10.7501778,106.6855472,10.7501925,3.5000500000000003
7088,20418,2020-12-25,4,period_9_00,C,1598911243,366466472,94,33573748,,4,Phạm Thế Hiển,tertiary,106.6855472,10.7501925,106.6863556,10.7504996,5.902014285714285
7089,20420,2020-12-25,4,period_9_00,F,366466472,5813691643,38,33573748,,4,Phạm Thế Hiển,tertiary,106.6863556,10.7504996,106.6866932,10.7505966,3.5002714285714287
7090,20424,2020-12-25,4,period_9_00,A,2044486312,2044486965,13,33573748,,4,Phạm Thế Hiển,tertiary,106.6873031,10.7507929,106.6874216,10.7508219,22.400742857142856
7091,20437,2020-12-25,4,period_9_00,B,366383389,734894528,304,33573749,,4,Cầu Chữ Y,tertiary,106.6836257,10.7509485,106.6842501,10.7536129,10.710857142857144
7092,20437,2021-04-05,0,period_12_30,A,366383389,734894528,304,33573749,,4,Cầu Chữ Y,tertiary,106.6836257,10.7509485,106.6842501,10.7536129,22.41737142857143
7093,20457,2020-11-27,4,period_12_00,A,2027431054,2027431064,22,33573872,,4,Bến Vân Đồn,tertiary,106.6937223,10.7584116,106.6938943,10.758518,22.40125714285714
7094,20462,2020-12-25,4,period_8_00,C,1998235300,1767760271,60,33573873,,2,Cầu Nguyễn Văn Cừ,primary,106.6871934,10.7527375,106.6870296,10.7532588,3.5012857142857143
7095,20462,2021-03-15,0,period_10_30,A,1998235300,1767760271,60,33573873,,2,Cầu Nguyễn Văn Cừ,primary,106.6871934,10.7527375,106.6870296,10.7532588,20.00342857142857
7096,20498,2021-01-09,5,period_13_30,A,366467040,1497312793,13,33574430,,2,Cầu vượt Nguyễn Hữu Cảnh,primary,106.7237951,10.7976427,106.7236729,10.7976138,20.000742857142857
7097,20503,2020-11-19,3,period_8_00,A,366404240,2635012301,105,33574430,,2,Cầu vượt Nguyễn Hữu Cảnh,primary,106.7226725,10.7975864,106.7217099,10.7976288,20.006
7098,20504,2020-11-19,3,period_8_00,A,2635012301,2891262185,42,33574430,,2,Cầu vượt Nguyễn Hữu Cảnh,primary,106.7217099,10.7976288,106.7213204,10.7976359,20.0024
7099,20504,2021-01-04,0,period_0_00,A,2635012301,2891262185,42,33574430,,2,Cầu vượt Nguyễn Hữu Cảnh,primary,106.7217099,10.7976288,106.7213204,10.7976359,20.0024
7100,20505,2020-11-19,3,period_8_00,D,2891262185,366441638,20,33574430,,2,Cầu vượt Nguyễn Hữu Cảnh,primary,106.7213204,10.7976359,106.721133,10.7976442,2.000285714285714
7101,20505,2021-01-04,0,period_0_00,A,2891262185,366441638,20,33574430,,2,Cầu vượt Nguyễn Hữu Cảnh,primary,106.7213204,10.7976359,106.721133,10.7976442,20.001142857142856
7102,20507,2020-12-24,3,period_3_30,A,728690582,1497312797,11,33574430,,2,Cầu vượt Nguyễn Hữu Cảnh,primary,106.7206272,10.7976619,106.7205235,10.7976579,20.00062857142857
7103,20523,2020-11-30,0,period_4_30,C,5777089057,5777089120,22,33574732,,4,Ngô Tất Tố,tertiary,106.7139268,10.7918618,106.7140803,10.7917238,5.900471428571429
7104,20523,2020-11-30,0,period_5_30,C,5777089057,5777089120,22,33574732,,4,Ngô Tất Tố,tertiary,106.7139268,10.7918618,106.7140803,10.7917238,5.900471428571429
7105,20531,2020-11-30,0,period_4_30,B,5777089062,366404915,4,33574732,,4,Ngô Tất Tố,tertiary,106.714294,10.7915316,106.7143268,10.7915021,10.700142857142858
7106,20531,2020-11-30,0,period_5_30,B,5777089062,366404915,4,33574732,,4,Ngô Tất Tố,tertiary,106.714294,10.7915316,106.7143268,10.7915021,10.700142857142858
7107,20534,2020-12-25,4,period_8_00,A,3171492375,5781118702,104,34684246,,2,Nguyễn Hữu Thọ,primary,106.7002329,10.7365428,106.7000798,10.7356106,20.005942857142855
7108,20538,2020-12-25,4,period_8_00,D,2937728604,403625321,45,34684246,,2,Nguyễn Hữu Thọ,primary,106.6998485,10.7340108,106.6998448,10.7335978,2.000642857142857
7109,20551,2020-09-11,4,period_0_30,F,735998167,1756323428,54,34718250,80.0,2,Nguyễn Văn Linh,primary,106.7104467,10.7291635,106.7099463,10.7291524,1.1003857142857143
7110,20700,2020-12-27,6,period_3_00,A,5765288334,698217140,7,35085677,,4,Hoàng Sa,tertiary,106.659131,10.7931923,106.6591796,10.7931486,22.400399999999998
