_id,long,lat
366370666,106.714093,10.7599562
366370670,106.7801618,10.8596775
366370706,106.6252595,10.7575529
366370727,106.5977281,10.8727654
366370729,106.6206154,10.8693973
366370739,106.7782177,10.7661983
366370744,106.7624467,10.8678589
366370748,106.6487344,10.7315741
366370749,106.5928864,10.751554
366370762,106.6850905,10.8351763
366370764,106.7071505,10.7474712
366370772,106.6463092,10.7582248
366370783,106.6064152,10.7588068
366370787,106.6403352,10.7771158
366370793,106.6633107,10.8301497
366370813,106.6508419,10.786765
366370814,106.6594182,10.7822143
366370815,106.705714,10.8558223
366370816,106.6754152,10.7448996
366370822,106.6768179,10.8734556
366370825,106.6050772,10.7536336
366370828,106.6563703,10.8327142
366370836,106.6031211,10.8881404
366370840,106.739242,10.87027
366370841,106.6719775,10.8146925
366370842,106.6720273,10.7377716
366370843,106.6083039,10.87749
366370846,106.663773,10.755487
366370851,106.7816978,10.844779
366370857,106.7608464,10.8224515
366370858,106.7748663,10.77853
366370864,106.5599812,10.8327008
366370870,106.7640236,10.7831796
366370877,106.644036,10.8368571
366370884,106.6445172,10.7796593
366370889,106.7551986,10.8681006
366370895,106.7502282,10.8051544
366370900,106.7455894,10.8035738
366370914,106.8261368,10.8790514
366370917,106.8368498,10.8274032
366370918,106.6847377,10.7517126
366370923,106.8368593,10.8046958
366370929,106.7447169,10.864767
366370930,106.8037765,10.8687088
366370935,106.666928,10.843285
366370938,106.6641612,10.7768786
366370941,106.5965532,10.865866
366370943,106.7790174,10.860887
366370948,106.73014,10.8498885
366370949,106.6548397,10.7633672
366370957,106.6483481,10.7708736
366370960,106.6116486,10.7566745
366370966,106.7675662,10.8385833
366370969,106.5931834,10.8753497
366370971,106.6660257,10.7959425
366370972,106.6893808,10.8149911
366370978,106.6007227,10.8529221
366370980,106.7371956,10.717541
366370983,106.7039461,10.7022324
366370986,106.577618,10.8013227
366370992,106.7101299,10.7475005
366370994,106.7561196,10.8606745
366371032,106.8298934,10.8450308
366371055,106.6026084,10.7136995
366371059,106.5720784,10.8284535
366371060,106.6571628,10.7562415
366371075,106.7435353,10.8301096
366371080,106.6080285,10.8887617
366371081,106.7638593,10.7831655
366371089,106.6267797,10.7932366
366371119,106.7321527,10.8141153
366371126,106.6506001,10.7523777
366371129,106.6932583,10.8177957
366371134,106.6462925,10.8757806
366371136,106.6502011,10.7822841
366371142,106.7572073,10.8601925
366371143,106.7349083,10.7949188
366371168,106.6358913,10.7447541
366371175,106.6100789,10.8728745
